#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+       -            288 42371at50557         -            451  7.8e-133  442.5   2.4   1   1  3.2e-134  9.1e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 42371at50557         -            451   6.3e-09   34.0   7.0   2   4   1.6e-06   4.4e-05   21.4   1.2   178   272    67   164    58   174 0.87 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 42371at50557         -            451   6.3e-09   34.0   7.0   3   4    0.0051      0.14    9.8   0.0   393   450   180   237   169   238 0.86 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 42371at50557         -            451   6.3e-09   34.0   7.0   4   4       1.3        36    1.9   0.1   177   251   243   320   240   328 0.80 -
13625at50557_113334_0:0000db|STRG.5511.3:1927-2697|+   -            257 42371at50557         -            451   6.7e-09   34.0   1.2   1   1   2.8e-10   8.1e-09   33.7   1.2   338   449   114   226    85   228 0.77 -
76755at50557_30019_0:002e99|STRG.18596.1:105-803|+     -            233 42371at50557         -            451   1.1e-08   33.2   0.2   1   1   5.7e-10   1.6e-08   32.7   0.2   180   285    12   129     5   141 0.77 -
76755at50557_30019_0:002e99|STRG.18596.2:105-803|+     -            233 42371at50557         -            451   1.1e-08   33.2   0.2   1   1   5.7e-10   1.6e-08   32.7   0.2   180   285    12   129     5   141 0.77 -
76755at50557_30019_0:002e99|STRG.18596.3:105-803|+     -            233 42371at50557         -            451   1.1e-08   33.2   0.2   1   1   5.7e-10   1.6e-08   32.7   0.2   180   285    12   129     5   141 0.77 -
76755at50557_30019_0:002e99|STRG.18596.4:105-803|+     -            233 42371at50557         -            451   1.1e-08   33.2   0.2   1   1   5.7e-10   1.6e-08   32.7   0.2   180   285    12   129     5   141 0.77 -
76755at50557_30019_0:002e99|STRG.18596.5:105-803|+     -            233 42371at50557         -            451   1.1e-08   33.2   0.2   1   1   5.7e-10   1.6e-08   32.7   0.2   180   285    12   129     5   141 0.77 -
10915at50557_1629725_0:000b60|STRG.17421.1:1-510|+     -            170 42371at50557         -            451   1.7e-08   32.6   0.1   1   1     7e-10     2e-08   32.4   0.1   199   287     2    91     1   129 0.86 -
80377at50557_28612_0:005201|STRG.5687.2:239-910|+      -            224 42371at50557         -            451   1.9e-08   32.5   0.0   1   2   8.9e-08   2.5e-06   25.5   0.0   193   295     1   109     1   125 0.83 -
80377at50557_28612_0:005201|STRG.5687.2:239-910|+      -            224 42371at50557         -            451   1.9e-08   32.5   0.0   2   2      0.12       3.5    5.2   0.0   372   440   153   222   146   224 0.64 -
37475at50557_29031_0:002211|STRG.11503.3:395-820|+     -            142 42371at50557         -            451     2e-08   32.4   1.3   1   2   1.1e-06     3e-05   21.9   0.3   387   450    10    81     5    82 0.82 -
37475at50557_29031_0:002211|STRG.11503.3:395-820|+     -            142 42371at50557         -            451     2e-08   32.4   1.3   2   2    0.0062      0.17    9.5   0.0   182   221    92   131    85   137 0.86 -
37475at50557_29031_0:002211|STRG.11503.4:634-1059|+    -            142 42371at50557         -            451     2e-08   32.4   1.3   1   2   1.1e-06     3e-05   21.9   0.3   387   450    10    81     5    82 0.82 -
37475at50557_29031_0:002211|STRG.11503.4:634-1059|+    -            142 42371at50557         -            451     2e-08   32.4   1.3   2   2    0.0062      0.17    9.5   0.0   182   221    92   131    85   137 0.86 -
37475at50557_29031_0:002211|STRG.11503.5:1117-1542|+   -            142 42371at50557         -            451     2e-08   32.4   1.3   1   2   1.1e-06     3e-05   21.9   0.3   387   450    10    81     5    82 0.82 -
37475at50557_29031_0:002211|STRG.11503.5:1117-1542|+   -            142 42371at50557         -            451     2e-08   32.4   1.3   2   2    0.0062      0.17    9.5   0.0   182   221    92   131    85   137 0.86 -
40115at50557_29031_0:00277e|STRG.18596.1:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   1   3     0.011      0.32    8.6   0.0   191   238     4    54     1    58 0.81 -
40115at50557_29031_0:00277e|STRG.18596.1:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   2   3      0.59        17    3.0   0.0   190   232    48    98    32   121 0.61 -
40115at50557_29031_0:00277e|STRG.18596.1:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   3   3   1.2e-05   0.00033   18.5   0.1   336   449   144   257   137   260 0.71 -
40115at50557_29031_0:00277e|STRG.18596.2:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   1   3     0.011      0.32    8.6   0.0   191   238     4    54     1    58 0.81 -
40115at50557_29031_0:00277e|STRG.18596.2:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   2   3      0.59        17    3.0   0.0   190   232    48    98    32   121 0.61 -
40115at50557_29031_0:00277e|STRG.18596.2:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   3   3   1.2e-05   0.00033   18.5   0.1   336   449   144   257   137   260 0.71 -
40115at50557_29031_0:00277e|STRG.18596.3:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   1   3     0.011      0.32    8.6   0.0   191   238     4    54     1    58 0.81 -
40115at50557_29031_0:00277e|STRG.18596.3:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   2   3      0.59        17    3.0   0.0   190   232    48    98    32   121 0.61 -
40115at50557_29031_0:00277e|STRG.18596.3:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   3   3   1.2e-05   0.00033   18.5   0.1   336   449   144   257   137   260 0.71 -
40115at50557_29031_0:00277e|STRG.18596.4:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   1   3     0.011      0.32    8.6   0.0   191   238     4    54     1    58 0.81 -
40115at50557_29031_0:00277e|STRG.18596.4:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   2   3      0.59        17    3.0   0.0   190   232    48    98    32   121 0.61 -
40115at50557_29031_0:00277e|STRG.18596.4:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   3   3   1.2e-05   0.00033   18.5   0.1   336   449   144   257   137   260 0.71 -
40115at50557_29031_0:00277e|STRG.18596.5:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   1   3     0.011      0.32    8.6   0.0   191   238     4    54     1    58 0.81 -
40115at50557_29031_0:00277e|STRG.18596.5:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   2   3      0.59        17    3.0   0.0   190   232    48    98    32   121 0.61 -
40115at50557_29031_0:00277e|STRG.18596.5:1326-2111|+   -            262 42371at50557         -            451   2.3e-08   32.2   0.1   3   3   1.2e-05   0.00033   18.5   0.1   336   449   144   257   137   260 0.71 -
69548at50557_7375_0:00230f|STRG.11503.1:234-878|+      -            215 42371at50557         -            451   2.9e-08   31.9   1.1   1   2   2.3e-06   6.4e-05   20.8   0.2   387   450    11    82     1    83 0.82 -
69548at50557_7375_0:00230f|STRG.11503.1:234-878|+      -            215 42371at50557         -            451   2.9e-08   31.9   1.1   2   2     0.012      0.34    8.5   0.0   182   221    93   132    86   140 0.86 -
69548at50557_7375_0:00230f|STRG.11503.2:397-1041|+     -            215 42371at50557         -            451   2.9e-08   31.9   1.1   1   2   2.3e-06   6.4e-05   20.8   0.2   387   450    11    82     1    83 0.82 -
69548at50557_7375_0:00230f|STRG.11503.2:397-1041|+     -            215 42371at50557         -            451   2.9e-08   31.9   1.1   2   2     0.012      0.34    8.5   0.0   182   221    93   132    86   140 0.86 -
23620at50557_34720_0:0012cc|STRG.9261.1:66-2453|+      -            796 42371at50557         -            451   3.6e-08   31.5   0.0   1   1   9.6e-08   2.7e-06   25.4   0.0   169   443   494   785   458   792 0.57 -
23620at50557_34720_0:0012cc|STRG.9261.2:66-2606|+      -            847 42371at50557         -            451   4.3e-08   31.3   0.0   1   1   1.1e-07   3.1e-06   25.2   0.0   169   443   494   785   458   792 0.57 -
55830at50557_103372_0:000f54|STRG.9057.1:83-1477|+     -            465 42371at50557         -            451   4.6e-08   31.2   1.4   1   3   6.6e-05    0.0019   16.0   0.0   183   256   140   222   130   233 0.77 -
55830at50557_103372_0:000f54|STRG.9057.1:83-1477|+     -            465 42371at50557         -            451   4.6e-08   31.2   1.4   2   3      0.01      0.29    8.8   0.1   356   450   255   346   226   347 0.58 -
55830at50557_103372_0:000f54|STRG.9057.1:83-1477|+     -            465 42371at50557         -            451   4.6e-08   31.2   1.4   3   3       0.3       8.6    3.9   0.0   200   255   384   445   369   451 0.67 -
80377at50557_7091_0:0009ff|STRG.17249.1:325-909|+      -            195 42371at50557         -            451   5.6e-08   30.9   0.0   1   3   1.1e-06   3.1e-05   21.9   0.0   416   451    13    47     6    47 0.93 -
80377at50557_7091_0:0009ff|STRG.17249.1:325-909|+      -            195 42371at50557         -            451   5.6e-08   30.9   0.0   2   3      0.26       7.3    4.2   0.0   389   443    72   127    51   134 0.67 -
80377at50557_7091_0:0009ff|STRG.17249.1:325-909|+      -            195 42371at50557         -            451   5.6e-08   30.9   0.0   3   3       1.9        53    1.3   0.0   417   449   152   187   135   189 0.76 -
76755at50557_64793_0:0021c2|STRG.15954.3:716-1396|+    -            227 42371at50557         -            451     7e-08   30.6   2.4   1   2    0.0023     0.065   10.9   0.1   196   298     2   111     1   117 0.78 -
76755at50557_64793_0:0021c2|STRG.15954.3:716-1396|+    -            227 42371at50557         -            451     7e-08   30.6   2.4   2   2     1e-05   0.00029   18.7   0.3   188   272   129   220   117   224 0.77 -
68957at50557_103372_0:001943|STRG.6015.2:0-1283|+      -            428 42371at50557         -            451   7.4e-08   30.5   0.5   1   3       1.4        40    1.7   0.0   190   218   153   181   130   192 0.78 -
68957at50557_103372_0:001943|STRG.6015.2:0-1283|+      -            428 42371at50557         -            451   7.4e-08   30.5   0.5   2   3    0.0007      0.02   12.6   0.1   200   291   205   303   181   322 0.75 -
68957at50557_103372_0:001943|STRG.6015.2:0-1283|+      -            428 42371at50557         -            451   7.4e-08   30.5   0.5   3   3   0.00075     0.021   12.5   0.0   167   221   342   396   321   401 0.88 -
68957at50557_103372_0:001943|STRG.6015.1:9-1304|+      -            432 42371at50557         -            451   7.7e-08   30.5   0.5   1   3       1.5        43    1.6   0.0   190   218   157   185   137   196 0.78 -
68957at50557_103372_0:001943|STRG.6015.1:9-1304|+      -            432 42371at50557         -            451   7.7e-08   30.5   0.5   2   3   0.00049     0.014   13.1   0.0   200   291   209   307   185   351 0.74 -
68957at50557_103372_0:001943|STRG.6015.1:9-1304|+      -            432 42371at50557         -            451   7.7e-08   30.5   0.5   3   3   0.00076     0.022   12.5   0.0   167   221   346   400   325   405 0.88 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 42371at50557         -            451   8.3e-08   30.4   0.8   1   4       3.3        93    0.5   0.0   417   449     6    37     2    39 0.58 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 42371at50557         -            451   8.3e-08   30.4   0.8   2   4   0.00066     0.019   12.7   0.2   180   224    47    92    38   146 0.73 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 42371at50557         -            451   8.3e-08   30.4   0.8   3   4    0.0024     0.069   10.8   0.1   383   449   150   216   143   218 0.85 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 42371at50557         -            451   8.3e-08   30.4   0.8   4   4      0.12       3.3    5.3   0.0   194   251   198   257   195   308 0.88 -
71739at50557_103372_0:00145d|STRG.17862.1:0-965|+      -            322 42371at50557         -            451   9.2e-08   30.2   0.9   1   3   0.00076     0.022   12.5   0.2   180   222    43    85    35   140 0.74 -
71739at50557_103372_0:00145d|STRG.17862.1:0-965|+      -            322 42371at50557         -            451   9.2e-08   30.2   0.9   2   3    0.0025      0.07   10.8   0.1   383   449   146   212   137   214 0.85 -
71739at50557_103372_0:00145d|STRG.17862.1:0-965|+      -            322 42371at50557         -            451   9.2e-08   30.2   0.9   3   3      0.11         3    5.4   0.0   194   251   194   253   190   316 0.87 -
33043at50557_1507135_0:0016cf|STRG.2736.3:1733-2311|+  -            193 42371at50557         -            451   9.5e-08   30.2   0.4   1   2   1.9e-06   5.4e-05   21.1   0.1   188   258    80   153    55   155 0.85 -
33043at50557_1507135_0:0016cf|STRG.2736.3:1733-2311|+  -            193 42371at50557         -            451   9.5e-08   30.2   0.4   2   2     0.023      0.64    7.7   0.1   176   213   152   189   143   192 0.88 -
55830at50557_103372_0:000f54|STRG.9057.2:83-1559|+     -            465 42371at50557         -            451   9.9e-08   30.1   0.8   1   3   6.6e-05    0.0019   16.0   0.0   183   256   140   222   130   233 0.77 -
55830at50557_103372_0:000f54|STRG.9057.2:83-1559|+     -            465 42371at50557         -            451   9.9e-08   30.1   0.8   2   3      0.01      0.29    8.8   0.1   356   450   255   346   226   347 0.58 -
55830at50557_103372_0:000f54|STRG.9057.2:83-1559|+     -            465 42371at50557         -            451   9.9e-08   30.1   0.8   3   3         1        28    2.2   0.0   227   255   417   445   376   451 0.70 -
78072at50557_39758_0:003b38|STRG.18912.1:654-1193|+    -            180 42371at50557         -            451     1e-07   30.1   4.1   1   3    0.0022     0.062   11.0   0.4   406   450    48    89    23    90 0.73 -
78072at50557_39758_0:003b38|STRG.18912.1:654-1193|+    -            180 42371at50557         -            451     1e-07   30.1   4.1   2   3    0.0042      0.12   10.0   0.1   418   449   104   135    91   137 0.87 -
78072at50557_39758_0:003b38|STRG.18912.1:654-1193|+    -            180 42371at50557         -            451     1e-07   30.1   4.1   3   3   4.7e-05    0.0013   16.5   0.0   392   443   120   177   118   180 0.81 -
76755at50557_7222_0:0005dd|STRG.15117.1:104-667|+      -            188 42371at50557         -            451   1.1e-07   29.9   0.3   1   2   7.2e-06    0.0002   19.2   0.1   358   449     7    97     3    99 0.88 -
76755at50557_7222_0:0005dd|STRG.15117.1:104-667|+      -            188 42371at50557         -            451   1.1e-07   29.9   0.3   2   2    0.0075      0.21    9.2   0.0   195   246   123   182   100   188 0.62 -
80377at50557_7539_0:001b71|STRG.19187.2:1251-1778|+    -            176 42371at50557         -            451   1.2e-07   29.9   0.1   1   3      0.34       9.6    3.8   0.0   218   251    14    47     2    56 0.57 -
80377at50557_7539_0:001b71|STRG.19187.2:1251-1778|+    -            176 42371at50557         -            451   1.2e-07   29.9   0.1   2   3   3.8e-05    0.0011   16.8   0.0   181   247    58   129    51   135 0.78 -
80377at50557_7539_0:001b71|STRG.19187.2:1251-1778|+    -            176 42371at50557         -            451   1.2e-07   29.9   0.1   3   3     0.076       2.2    5.9   0.0   173   213   136   176   133   176 0.87 -
