#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.16521.1:92-2047|+    -            652 31374at50557         -            569  4.5e-290  962.0  17.0   1   1  3.9e-290  1.1e-288  957.5  17.0     1   569     4   647     4   647 0.94 -
80377at50557_7237_0:001b62|STRG.4909.1:227-1084|+      -            286 31374at50557         -            569   1.8e-09   35.6   0.3   3   3     0.019      0.53    7.6   0.0   392   477   172   269   166   275 0.65 -
34006at50557_34720_0:00248d|STRG.14891.1:159-2135|+    -            659 31374at50557         -            569     2e-09   35.5   1.0   1   5     0.062       1.7    6.0   0.0   499   541   184   227   173   246 0.83 -
34006at50557_34720_0:00248d|STRG.14891.1:159-2135|+    -            659 31374at50557         -            569     2e-09   35.5   1.0   2   5         3        82    0.4   0.0   503   555   236   289   226   295 0.80 -
34006at50557_34720_0:00248d|STRG.14891.1:159-2135|+    -            659 31374at50557         -            569     2e-09   35.5   1.0   3   5     0.012      0.33    8.3   0.1   337   376   281   321   245   326 0.85 -
34006at50557_34720_0:00248d|STRG.14891.1:159-2135|+    -            659 31374at50557         -            569     2e-09   35.5   1.0   4   5     0.042       1.1    6.5   0.0   508   539   344   375   325   381 0.82 -
34006at50557_34720_0:00248d|STRG.14891.1:159-2135|+    -            659 31374at50557         -            569     2e-09   35.5   1.0   5   5    0.0058      0.16    9.4   0.0   503   545   386   428   376   440 0.81 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   1   3      0.75        21    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   2   3    0.0021     0.058   10.8   0.0   487   534   134   184   117   198 0.82 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   3   3   1.4e-05   0.00038   18.0   0.0   428   542   235   359   231   369 0.79 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   1   3      0.75        21    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   2   3    0.0021     0.058   10.8   0.0   487   534   134   184   117   198 0.82 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   3   3   1.4e-05   0.00038   18.0   0.0   428   542   235   359   231   369 0.79 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   1   3      0.75        21    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   2   3    0.0021     0.058   10.8   0.0   487   534   134   184   117   198 0.82 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 31374at50557         -            569   2.1e-09   35.4   0.8   3   3   1.4e-05   0.00038   18.0   0.0   428   542   235   359   231   369 0.79 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 31374at50557         -            569   2.1e-09   35.4   0.8   1   3      0.75        21    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 31374at50557         -            569   2.1e-09   35.4   0.8   2   3    0.0021     0.058   10.8   0.0   487   534   134   184   117   198 0.82 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 31374at50557         -            569   2.1e-09   35.4   0.8   3   3   1.4e-05   0.00038   18.0   0.0   428   542   235   359   231   369 0.79 -
71739at50557_66420_0:0008cd|STRG.9011.1:820-1407|+     -            196 31374at50557         -            569   2.2e-09   35.3   0.0   1   1   8.9e-10   2.4e-08   31.9   0.0   387   537     1   165     1   173 0.75 -
80377at50557_7091_0:0009ff|STRG.14602.1:338-922|+      -            195 31374at50557         -            569   3.5e-09   34.7   0.1   1   2   0.00078     0.021   12.2   0.0   503   534    17    49    10    58 0.67 -
80377at50557_7091_0:0009ff|STRG.14602.1:338-922|+      -            195 31374at50557         -            569   3.5e-09   34.7   0.1   2   2   2.5e-06   6.7e-05   20.5   0.0   344   460    58   189    49   193 0.83 -
31374at50557_197043_0:003de5|STRG.15602.1:560-1312|+   -            251 31374at50557         -            569   3.5e-09   34.6   0.0   1   1   2.6e-10     7e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 31374at50557         -            569   4.8e-09   34.2   1.3   1   2     3e-05   0.00082   16.9   0.2   406   535     1   120     1   126 0.84 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 31374at50557         -            569   4.8e-09   34.2   1.3   2   2   6.1e-06   0.00017   19.2   0.1   406   535   107   246   104   248 0.82 -
80377at50557_166361_0:002fc1|STRG.10995.1:357-1118|+   -            254 31374at50557         -            569   6.4e-09   33.8   0.4   1   3   1.8e-05   0.00049   17.6   0.1   336   410    12    89     5    95 0.87 -
80377at50557_166361_0:002fc1|STRG.10995.1:357-1118|+   -            254 31374at50557         -            569   6.4e-09   33.8   0.4   2   3   0.00067     0.018   12.5   0.0   330   377    95   143    92   149 0.85 -
80377at50557_166361_0:002fc1|STRG.10995.1:357-1118|+   -            254 31374at50557         -            569   6.4e-09   33.8   0.4   3   3       5.8   1.6e+02   -0.5   0.0   445   460   177   192   170   199 0.84 -
14512at50557_56086_0:000590|STRG.15462.10:1680-2033|+  -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.10:1680-2033|+  -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.11:1719-2072|+  -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.11:1719-2072|+  -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.12:1298-1651|+  -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.12:1298-1651|+  -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.13:657-1010|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.13:657-1010|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.1:1877-2230|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.1:1877-2230|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.2:2142-2495|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.2:2142-2495|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.3:1901-2254|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.3:1901-2254|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.4:1876-2229|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.4:1876-2229|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.5:1686-2039|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.5:1686-2039|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.6:1686-2039|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.6:1686-2039|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.7:1665-2018|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.7:1665-2018|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.8:1659-2012|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.8:1659-2012|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.15462.9:1638-1991|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   1   2     0.013      0.34    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.15462.9:1638-1991|+   -            118 31374at50557         -            569   6.9e-09   33.7   1.6   2   2   2.1e-08   5.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 31374at50557         -            569   7.6e-09   33.5   0.2   1   3    0.0017     0.047   11.1   0.0   487   534    70   120    52   135 0.82 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 31374at50557         -            569   7.6e-09   33.5   0.2   2   3   7.7e-06   0.00021   18.9   0.1   428   545   171   298   167   310 0.78 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 31374at50557         -            569   7.6e-09   33.5   0.2   3   3       4.9   1.3e+02   -0.3   0.0   503   532   302   331   298   333 0.76 -
40115at50557_29031_0:00277e|STRG.15753.1:1966-2751|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   1   2     0.035      0.96    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.15753.1:1966-2751|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   2   2   1.3e-07   3.6e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.15753.2:1654-2439|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   1   2     0.035      0.96    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.15753.2:1654-2439|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   2   2   1.3e-07   3.6e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.15753.3:1654-2439|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   1   2     0.035      0.96    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.15753.3:1654-2439|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   2   2   1.3e-07   3.6e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.15753.4:1654-2439|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   1   2     0.035      0.96    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.15753.4:1654-2439|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   2   2   1.3e-07   3.6e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.15753.5:1424-2209|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   1   2     0.035      0.96    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.15753.5:1424-2209|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   2   2   1.3e-07   3.6e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.15753.6:1392-2177|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   1   2     0.035      0.96    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.15753.6:1392-2177|+   -            262 31374at50557         -            569   1.3e-08   32.8   2.9   2   2   1.3e-07   3.6e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
49370at50557_1155016_0:000d9f|STRG.1065.3:85-363|+     -             93 31374at50557         -            569   2.1e-08   32.1   0.0   1   1   7.8e-10   2.1e-08   32.1   0.0   364   437    17    90     1    93 0.83 -
40115at50557_108931_0:001d6b|STRG.6260.1:424-1572|+    -            383 31374at50557         -            569   2.5e-08   31.8   0.9   1   2       1.8        48    1.2   0.0   428   518   106   208    75   242 0.56 -
40115at50557_108931_0:001d6b|STRG.6260.1:424-1572|+    -            383 31374at50557         -            569   2.5e-08   31.8   0.9   2   2   1.8e-08   4.9e-07   27.5   0.2   382   458   305   383   299   383 0.90 -
55830at50557_166361_0:002df3|STRG.4381.1:8316-9020|+   -            235 31374at50557         -            569   2.7e-08   31.7   1.0   1   3   1.7e-06   4.8e-05   21.0   0.5   407   461    11    69     4    82 0.80 -
55830at50557_166361_0:002df3|STRG.4381.1:8316-9020|+   -            235 31374at50557         -            569   2.7e-08   31.7   1.0   2   3       7.8   2.1e+02   -1.0   0.0   341   366    86   111    72   116 0.85 -
