#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117213at50557_77166_0:002bfc|STRG.4410.1:597-1073|+     -            159 966at50557           -           1751   2.3e-68  229.5   0.0   1   1     2e-69   2.5e-68  229.4   0.0    15   163     5   159     1   159 0.96 -
117213at50557_1218281_0:003320|STRG.12462.1:2191-2652|+ -            154 966at50557           -           1751   9.8e-10   35.1   0.2   1   2   4.5e-07   5.7e-06   22.6   0.0    21   164     1   131     1   131 0.90 -
117213at50557_1218281_0:003320|STRG.12462.1:2191-2652|+ -            154 966at50557           -           1751   9.8e-10   35.1   0.2   2   2   2.3e-05   0.00029   17.0   0.1    30   102    78   152    64   154 0.83 -
117213at50557_1218281_0:003320|STRG.12462.2:1889-2350|+ -            154 966at50557           -           1751   9.8e-10   35.1   0.2   1   2   4.5e-07   5.7e-06   22.6   0.0    21   164     1   131     1   131 0.90 -
117213at50557_1218281_0:003320|STRG.12462.2:1889-2350|+ -            154 966at50557           -           1751   9.8e-10   35.1   0.2   2   2   2.3e-05   0.00029   17.0   0.1    30   102    78   152    64   154 0.83 -
117213at50557_1218281_0:003320|STRG.12462.3:2549-3010|+ -            154 966at50557           -           1751   9.8e-10   35.1   0.2   1   2   4.5e-07   5.7e-06   22.6   0.0    21   164     1   131     1   131 0.90 -
117213at50557_1218281_0:003320|STRG.12462.3:2549-3010|+ -            154 966at50557           -           1751   9.8e-10   35.1   0.2   2   2   2.3e-05   0.00029   17.0   0.1    30   102    78   152    64   154 0.83 -
84269at50557_7159_0:0033d6|STRG.10688.1:774-1673|+      -            300 966at50557           -           1751   9.9e-10   35.1   0.0   1   1   9.9e-11   1.2e-09   34.8   0.0  1338  1486    70   229    48   234 0.76 -
84764at50557_30019_0:002ccd|STRG.16440.1:3-851|+        -            283 966at50557           -           1751     1e-09   35.0   0.0   1   1   1.1e-10   1.3e-09   34.7   0.0  1326  1492    46   207    27   213 0.80 -
84764at50557_37344_0:000c86|STRG.23512.4:54-950|+       -            299 966at50557           -           1751   1.1e-09   34.9   0.0   1   2       6.2        78   -1.0   0.0  1265  1285     9    32     3    42 0.75 -
84764at50557_37344_0:000c86|STRG.23512.4:54-950|+       -            299 966at50557           -           1751   1.1e-09   34.9   0.0   2   2   2.7e-10   3.4e-09   33.3   0.0  1315  1488    37   216    26   225 0.73 -
109776at50557_34740_0:000e9a|STRG.22489.1:148-525|+     -            126 966at50557           -           1751   1.2e-09   34.8   4.7   1   2   1.2e-06   1.5e-05   21.2   0.6   344   422     1    88     1    90 0.81 -
109776at50557_34740_0:000e9a|STRG.22489.1:148-525|+     -            126 966at50557           -           1751   1.2e-09   34.8   4.7   2   2   8.9e-07   1.1e-05   21.7   0.2   338   412    43   126    37   126 0.78 -
63395at50557_38123_0:001c07|STRG.23512.1:380-1360|+     -            289 966at50557           -           1751   1.3e-09   34.7   0.0   1   2       8.4     1e+02   -1.5   0.0  1265  1286     2    26     2    43 0.68 -
63395at50557_38123_0:001c07|STRG.23512.1:380-1360|+     -            289 966at50557           -           1751   1.3e-09   34.7   0.0   2   2     2e-10   2.4e-09   33.8   0.0  1314  1489    29   210    17   225 0.76 -
84269at50557_7227_0:002e81|STRG.3156.1:431-1051|+       -            207 966at50557           -           1751   1.3e-09   34.7   0.0   1   1   1.3e-10   1.6e-09   34.4   0.0  1376  1484    96   205    56   207 0.85 -
84269at50557_7227_0:002e81|STRG.3156.2:69-689|+         -            207 966at50557           -           1751   1.3e-09   34.7   0.0   1   1   1.3e-10   1.6e-09   34.4   0.0  1376  1484    96   205    56   207 0.85 -
109776at50557_609295_0:0019b5|STRG.5370.2:1632-2123|+   -            164 966at50557           -           1751   1.3e-09   34.7  12.7   1   1   1.8e-10   2.2e-09   33.9  12.7   343   490    12   156     5   161 0.83 -
12555at50557_121225_0:000df9|STRG.19182.1:170-838|+     -            223 966at50557           -           1751   1.4e-09   34.6   0.1   1   2   6.7e-07   8.3e-06   22.1   0.0    35   134     1   101     1   117 0.78 -
12555at50557_121225_0:000df9|STRG.19182.1:170-838|+     -            223 966at50557           -           1751   1.4e-09   34.6   0.1   2   2    0.0017     0.021   10.8   0.0    28   254   153   211   146   222 0.55 -
12555at50557_121225_0:000df9|STRG.19182.2:170-838|+     -            223 966at50557           -           1751   1.4e-09   34.6   0.1   1   2   6.7e-07   8.3e-06   22.1   0.0    35   134     1   101     1   117 0.78 -
12555at50557_121225_0:000df9|STRG.19182.2:170-838|+     -            223 966at50557           -           1751   1.4e-09   34.6   0.1   2   2    0.0017     0.021   10.8   0.0    28   254   153   211   146   222 0.55 -
12555at50557_121225_0:000df9|STRG.19182.3:170-838|+     -            223 966at50557           -           1751   1.4e-09   34.6   0.1   1   2   6.7e-07   8.3e-06   22.1   0.0    35   134     1   101     1   117 0.78 -
12555at50557_121225_0:000df9|STRG.19182.3:170-838|+     -            223 966at50557           -           1751   1.4e-09   34.6   0.1   2   2    0.0017     0.021   10.8   0.0    28   254   153   211   146   222 0.55 -
2648at50557_38123_0:000f4f|STRG.23371.1:3488-4441|+     -            318 966at50557           -           1751   1.6e-09   34.4   0.0   1   1   1.4e-09   1.8e-08   30.9   0.0    25   256    46   289    31   308 0.75 -
2648at50557_38123_0:000f4f|STRG.23371.2:3665-4618|+     -            318 966at50557           -           1751   1.6e-09   34.4   0.0   1   1   1.4e-09   1.8e-08   30.9   0.0    25   256    46   289    31   308 0.75 -
17813at50557_378494_0:006207|STRG.16681.1:238-846|+     -            203 966at50557           -           1751   1.7e-09   34.3   0.0   1   1   1.6e-10     2e-09   34.1   0.0  1324  1481    46   201    41   203 0.79 -
17813at50557_378494_0:006207|STRG.16681.2:238-846|+     -            203 966at50557           -           1751   1.7e-09   34.3   0.0   1   1   1.6e-10     2e-09   34.1   0.0  1324  1481    46   201    41   203 0.79 -
84269at50557_7004_0:003733|STRG.24252.4:354-833|+       -            160 966at50557           -           1751   1.8e-09   34.2   0.0   1   1   1.8e-10   2.2e-09   34.0   0.0  1383  1488    23   125    15   132 0.87 -
117213at50557_108931_0:000ba4|STRG.15414.1:173-562|+    -            130 966at50557           -           1751   1.9e-09   34.2   0.2   1   2   2.8e-08   3.5e-07   26.6   0.1   200   259    27    92     5   111 0.80 -
117213at50557_108931_0:000ba4|STRG.15414.1:173-562|+    -            130 966at50557           -           1751   1.9e-09   34.2   0.2   2   2   0.00079    0.0098   11.9   0.0    28    82    62   122    56   129 0.74 -
8547at50557_74869_0:0028a5|STRG.12903.1:582-1340|+      -            253 966at50557           -           1751   1.9e-09   34.2   0.0   1   1   1.8e-10   2.3e-09   33.9   0.0  1329  1529    43   249    19   252 0.80 -
117213at50557_108931_0:000ba4|STRG.15414.2:182-580|+    -            133 966at50557           -           1751   2.3e-09   33.9   0.2   1   2   2.9e-08   3.6e-07   26.6   0.1   200   259    30    95     7   114 0.80 -
117213at50557_108931_0:000ba4|STRG.15414.2:182-580|+    -            133 966at50557           -           1751   2.3e-09   33.9   0.2   2   2   0.00097     0.012   11.6   0.0    29    82    66   125    61   132 0.74 -
84764at50557_441921_0:00052c|STRG.9808.2:0-872|+        -            291 966at50557           -           1751   2.5e-09   33.8   0.0   1   2     2e-09   2.5e-08   30.4   0.0  1325  1479    47   197    41   208 0.74 -
84764at50557_441921_0:00052c|STRG.9808.2:0-872|+        -            291 966at50557           -           1751   2.5e-09   33.8   0.0   2   2       2.2        28    0.5   0.0  1161  1193   244   279   240   283 0.79 -
84764at50557_37344_0:000c86|STRG.22516.3:167-1110|+     -            255 966at50557           -           1751   2.6e-09   33.7   0.0   1   1   2.6e-10   3.2e-09   33.4   0.0  1324  1478     6   156     4   168 0.81 -
84764at50557_441921_0:00052c|STRG.9808.1:438-1274|+     -            279 966at50557           -           1751     3e-09   33.5   0.0   1   2   1.7e-09   2.2e-08   30.7   0.0  1325  1480    35   186    28   198 0.75 -
84764at50557_441921_0:00052c|STRG.9808.1:438-1274|+     -            279 966at50557           -           1751     3e-09   33.5   0.0   2   2       2.1        26    0.5   0.0  1161  1193   232   267   228   271 0.79 -
58206at50557_56086_0:00475f|STRG.14081.2:697-1544|+     -            275 966at50557           -           1751   3.3e-09   33.3   0.0   1   2       1.1        14    1.5   0.0  1263  1299     7    43     1    75 0.83 -
58206at50557_56086_0:00475f|STRG.14081.2:697-1544|+     -            275 966at50557           -           1751   3.3e-09   33.3   0.0   2   2   2.9e-09   3.6e-08   29.9   0.0  1393  1535   107   258    98   271 0.80 -
57980at50557_28612_0:0052c4|STRG.10505.3:333-944|+      -            204 966at50557           -           1751   3.8e-09   33.1   0.0   1   1   3.3e-10   4.1e-09   33.1   0.0  1328  1484    48   204    14   204 0.79 -
57980at50557_28612_0:0052c4|STRG.10505.4:333-944|+      -            204 966at50557           -           1751   3.8e-09   33.1   0.0   1   1   3.3e-10   4.1e-09   33.1   0.0  1328  1484    48   204    14   204 0.79 -
84764at50557_441921_0:00052c|STRG.9595.1:189-887|+      -            233 966at50557           -           1751   6.5e-09   32.4   0.0   1   1   7.1e-10   8.8e-09   31.9   0.0  1336  1479     1   139     1   155 0.86 -
84764at50557_7159_0:002468|STRG.14751.1:1019-1939|+     -            307 966at50557           -           1751   6.9e-09   32.3   0.0   1   2       2.4        30    0.3   0.0  1263  1286     5    31     2    57 0.75 -
84764at50557_7159_0:002468|STRG.14751.1:1019-1939|+     -            307 966at50557           -           1751   6.9e-09   32.3   0.0   2   2   3.4e-09   4.2e-08   29.7   0.0  1354  1522    96   264    92   273 0.80 -
84764at50557_7159_0:002468|STRG.14751.2:825-1745|+      -            307 966at50557           -           1751   6.9e-09   32.3   0.0   1   2       2.4        30    0.3   0.0  1263  1286     5    31     2    57 0.75 -
84764at50557_7159_0:002468|STRG.14751.2:825-1745|+      -            307 966at50557           -           1751   6.9e-09   32.3   0.0   2   2   3.4e-09   4.2e-08   29.7   0.0  1354  1522    96   264    92   273 0.80 -
84764at50557_7159_0:002468|STRG.14751.3:1015-1935|+     -            307 966at50557           -           1751   6.9e-09   32.3   0.0   1   2       2.4        30    0.3   0.0  1263  1286     5    31     2    57 0.75 -
84764at50557_7159_0:002468|STRG.14751.3:1015-1935|+     -            307 966at50557           -           1751   6.9e-09   32.3   0.0   2   2   3.4e-09   4.2e-08   29.7   0.0  1354  1522    96   264    92   273 0.80 -
84764at50557_7159_0:002468|STRG.14751.4:564-1484|+      -            307 966at50557           -           1751   6.9e-09   32.3   0.0   1   2       2.4        30    0.3   0.0  1263  1286     5    31     2    57 0.75 -
84764at50557_7159_0:002468|STRG.14751.4:564-1484|+      -            307 966at50557           -           1751   6.9e-09   32.3   0.0   2   2   3.4e-09   4.2e-08   29.7   0.0  1354  1522    96   264    92   273 0.80 -
58206at50557_133901_0:002944|STRG.15635.1:87-704|+      -            206 966at50557           -           1751   7.1e-09   32.3   0.0   1   1   6.4e-10     8e-09   32.1   0.0  1325  1476    45   205    19   206 0.74 -
58206at50557_133901_0:002944|STRG.15635.2:293-910|+     -            206 966at50557           -           1751   7.1e-09   32.3   0.0   1   1   6.4e-10     8e-09   32.1   0.0  1325  1476    45   205    19   206 0.74 -
8280at50557_1218281_0:0023d1|STRG.20514.1:608-1336|+    -            243 966at50557           -           1751   7.2e-09   32.2  17.1   1   2   1.7e-07   2.1e-06   24.1   4.1   340   440     3   112     2   120 0.80 -
8280at50557_1218281_0:0023d1|STRG.20514.1:608-1336|+    -            243 966at50557           -           1751   7.2e-09   32.2  17.1   2   2   0.00021    0.0026   13.8   5.5   390   493   132   230   115   235 0.84 -
84764at50557_104688_0:0005e9|STRG.3046.4:521-1447|+     -            309 966at50557           -           1751   7.4e-09   32.2   0.1   1   1   1.3e-09   1.6e-08   31.1   0.1  1262  1490     4   221     1   228 0.73 -
84764at50557_104688_0:0005e9|STRG.3046.5:268-1194|+     -            309 966at50557           -           1751   7.4e-09   32.2   0.1   1   1   1.3e-09   1.6e-08   31.1   0.1  1262  1490     4   221     1   228 0.73 -
7376at50557_56086_0:0026c8|STRG.10420.1:159-896|+       -            246 966at50557           -           1751   1.1e-08   31.7   3.6   1   2   1.9e-06   2.3e-05   20.6   0.2   337   419    51   141    17   146 0.87 -
7376at50557_56086_0:0026c8|STRG.10420.1:159-896|+       -            246 966at50557           -           1751   1.1e-08   31.7   3.6   2   2   0.00054    0.0068   12.4   0.3   340   418   149   236   141   243 0.72 -
125117at50557_54969_0:0029cc|STRG.5028.1:2013-2936|+    -            308 966at50557           -           1751   1.3e-08   31.4   0.2   1   2      0.32         4    3.2   0.0   855   909     5    59     2    67 0.95 -
125117at50557_54969_0:0029cc|STRG.5028.1:2013-2936|+    -            308 966at50557           -           1751   1.3e-08   31.4   0.2   2   2   5.5e-08   6.9e-07   25.7   0.0  1379  1485    99   216    71   222 0.72 -
125117at50557_54969_0:0029cc|STRG.5028.2:2683-3606|+    -            308 966at50557           -           1751   1.3e-08   31.4   0.2   1   2      0.32         4    3.2   0.0   855   909     5    59     2    67 0.95 -
125117at50557_54969_0:0029cc|STRG.5028.2:2683-3606|+    -            308 966at50557           -           1751   1.3e-08   31.4   0.2   2   2   5.5e-08   6.9e-07   25.7   0.0  1379  1485    99   216    71   222 0.72 -
63962at50557_7070_0:000803|STRG.9829.2:325-1162|+       -            261 966at50557           -           1751   1.3e-08   31.4   0.0   1   1   1.3e-09   1.6e-08   31.1   0.0  1365  1487    72   178    17   188 0.75 -
117213at50557_197043_0:000cb8|STRG.9059.2:459-917|+     -            153 966at50557           -           1751   1.3e-08   31.3   0.1   1   1   2.4e-09     3e-08   30.2   0.1    64   186     2   140     1   151 0.67 -
8547at50557_74869_0:0028a5|STRG.23280.1:1990-2802|+     -            271 966at50557           -           1751   1.6e-08   31.1   0.0   1   1   1.8e-09   2.3e-08   30.6   0.0  1326  1528    41   265    30   269 0.63 -
63888at50557_64793_0:0029eb|STRG.19731.1:0-1220|+       -            407 966at50557           -           1751   1.9e-08   30.8   0.1   1   1   2.1e-09   2.6e-08   30.4   0.1    19   111    36   130    18   148 0.84 -
17813at50557_29031_0:001ee3|STRG.1214.1:212-667|+       -            152 966at50557           -           1751   2.2e-08   30.6   0.0   1   1   1.9e-09   2.4e-08   30.5   0.0  1402  1528     2   131     1   150 0.77 -
109776at50557_7130_0:000f15|STRG.5370.3:858-1313|+      -            152 966at50557           -           1751   2.6e-08   30.4  14.1   1   1   2.3e-09   2.9e-08   30.2  14.1   341   469    24   148     3   152 0.82 -
65033at50557_13686_0:0008e0|STRG.22019.1:33-1325|+      -            431 966at50557           -           1751   3.6e-08   29.9   0.0   1   1   4.1e-09   5.1e-08   29.4   0.0  1326  1489   113   278    91   291 0.82 -
63888at50557_38123_0:0035d7|STRG.18227.1:261-551|+      -             97 966at50557           -           1751   3.7e-08   29.9   0.0   1   1   3.3e-09   4.1e-08   29.7   0.0    24    94    20    91     2    95 0.83 -
63888at50557_38123_0:0035d7|STRG.18227.2:553-843|+      -             97 966at50557           -           1751   3.7e-08   29.9   0.0   1   1   3.3e-09   4.1e-08   29.7   0.0    24    94    20    91     2    95 0.83 -
57980at50557_13249_0:00295e|STRG.14902.1:126-854|+      -            243 966at50557           -           1751   3.9e-08   29.8   0.0   1   1   3.8e-09   4.7e-08   29.5   0.0  1352  1504    56   219    11   243 0.68 -
57980at50557_13249_0:00295e|STRG.14902.2:155-883|+      -            243 966at50557           -           1751   3.9e-08   29.8   0.0   1   1   3.8e-09   4.7e-08   29.5   0.0  1352  1504    56   219    11   243 0.68 -
57980at50557_43151_0:0020f1|STRG.12127.1:1624-2202|+    -            193 966at50557           -           1751   5.8e-08   29.2   0.0   1   1   5.2e-09   6.5e-08   29.1   0.0  1355  1526    21   191     8   193 0.81 -
57980at50557_43151_0:0020f1|STRG.12127.2:1527-2105|+    -            193 966at50557           -           1751   5.8e-08   29.2   0.0   1   1   5.2e-09   6.5e-08   29.1   0.0  1355  1526    21   191     8   193 0.81 -
